944	11.7791	10.5973
945	11.7837	10.602
946	11.7882	10.6066
947	11.7928	10.6113
948	11.7974	10.616
949	11.802	10.6206
950	11.8066	10.6253
951	11.8112	10.63
952	11.8157	10.6346
953	11.8203	10.6393
954	11.8249	10.6439
955	11.8295	10.6486
956	11.834	10.6533
957	11.8386	10.6579
958	11.8432	10.6626
959	11.8477	10.6673
960	11.8523	10.6719
961	11.8569	10.6766
962	11.8614	10.6813
963	11.866	10.6859
964	11.8706	10.6906
965	11.8751	10.6953
966	11.8797	10.6999
967	11.8843	10.7046
968	11.8888	10.7093
969	11.8934	10.7139
970	11.8979	10.7186
971	11.9025	10.7233
972	11.907	10.7279
973	11.9116	10.7326
974	11.9161	10.7373
975	11.9207	10.7419
976	11.9252	10.7466
977	11.9298	10.7513
978	11.9343	10.7559
979	11.9389	10.7606
980	11.9434	10.7653
981	11.9479	10.7699
982	11.9525	10.7746
983	11.957	10.7793
984	11.9616	10.784
985	11.9661	10.7886
986	11.9706	10.7933
987	11.9752	10.798
988	11.9797	10.8026
989	11.9842	10.8073
990	11.9887	10.812
991	11.9933	10.8166
992	11.9978	10.8213
993	12.0023	10.826
994	12.0068	10.8307
995	12.0114	10.8353
996	12.0159	10.84
997	12.0204	10.8447
998	12.0249	10.8493
999	12.0294	10.854
1000	12.034	10.8587
1001	12.0385	10.8633
1002	12.043	10.868
1003	12.0475	10.8727
1004	12.052	10.8774
1005	12.0565	10.882
1006	12.061	10.8867
1007	12.0655	10.8914
1008	12.07	10.896
1009	12.0745	10.9007
1010	12.079	10.9054
1011	12.0835	10.9101
1012	12.088	10.9147
1013	12.0925	10.9194
1014	12.097	10.9241
1015	12.1015	10.9287
1016	12.106	10.9334
1017	12.1105	10.9381
1018	12.115	10.9428
1019	12.1195	10.9474
1020	12.124	10.9521
1021	12.1285	10.9568
1022	12.133	10.9614
1023	12.1375	10.9661
1024	12.1419	10.9708
1025	12.1464	10.9755
1026	12.1509	10.9801
1027	12.1554	10.9848
1028	12.1599	10.9895
1029	12.1643	10.9941
1030	12.1688	10.9988
1031	12.1733	11.0035
1032	12.1778	11.0081
1033	12.1822	11.0128
1034	12.1867	11.0175
1035	12.1912	11.0222
1036	12.1957	11.0268
1037	12.2001	11.0315
1038	12.2046	11.0362
1039	12.2091	11.0408
1040	12.2135	11.0455
1041	12.218	11.0502
1042	12.2225	11.0548
1043	12.2269	11.0595
1044	12.2314	11.0642
1045	12.2358	11.0689
1046	12.2403	11.0735
1047	12.2447	11.0782
1048	12.2492	11.0829
1049	12.2537	11.0875
1050	12.2581	11.0922
1051	12.2626	11.0969
1052	12.267	11.1015
1053	12.2715	11.1062
1054	12.2759	11.1109
1055	12.2803	11.1155
1056	12.2848	11.1202
1057	12.2892	11.1249
1058	12.2937	11.1295
1059	12.2981	11.1342
1060	12.3026	11.1389
1061	12.307	11.1435
1062	12.3114	11.1482
1063	12.3159	11.1529
1064	12.3203	11.1575
1065	12.3247	11.1622
1066	12.3292	11.1669
1067	12.3336	11.1715
1068	12.338	11.1762
1069	12.3425	11.1809
1070	12.3469	11.1855
1071	12.3513	11.1902
1072	12.3557	11.1949
1073	12.3602	11.1995
1074	12.3646	11.2042
1075	12.369	11.2089
1076	12.3734	11.2135
1077	12.3778	11.2182
1078	12.3823	11.2228
1079	12.3867	11.2275
1080	12.3911	11.2322
1081	12.3955	11.2368
1082	12.3999	11.2415
1083	12.4043	11.2462
1084	12.4087	11.2508
1085	12.4131	11.2555
1086	12.4176	11.2601
1087	12.422	11.2648
1088	12.4264	11.2695
1089	12.4308	11.2741
1090	12.4352	11.2788
1091	12.4396	11.2834
1092	12.444	11.2881
1093	12.4484	11.2928
1094	12.4528	11.2974
1095	12.4572	11.3021
1096	12.4616	11.3067
1097	12.466	11.3114
1098	12.4703	11.3161
1099	12.4747	11.3207
1100	12.4791	11.3254
1101	12.4835	11.33
1102	12.4879	11.3347
1103	12.4923	11.3393
1104	12.4967	11.344
1105	12.5011	11.3487
1106	12.5054	11.3533
1107	12.5098	11.358
1108	12.5142	11.3626
1109	12.5186	11.3673
1110	12.523	11.3719
1111	12.5273	11.3766
1112	12.5317	11.3812
1113	12.5361	11.3859
1114	12.5405	11.3905
1115	12.5448	11.3952
1116	12.5492	11.3999
1117	12.5536	11.4045
1118	12.558	11.4092
1119	12.5623	11.4138
1120	12.5667	11.4185
1121	12.5711	11.4231
1122	12.5754	11.4278
1123	12.5798	11.4324
1124	12.5841	11.4371
1125	12.5885	11.4417
1126	12.5929	11.4464
1127	12.5972	11.451
1128	12.6016	11.4557
1129	12.6059	11.4603
1130	12.6103	11.465
1131	12.6146	11.4696
1132	12.619	11.4742
1133	12.6233	11.4789
1134	12.6277	11.4835
1135	12.632	11.4882
1136	12.6364	11.4928
1137	12.6407	11.4975
1138	12.6451	11.5021
1139	12.6494	11.5068
1140	12.6538	11.5114
1141	12.6581	11.5161
1142	12.6624	11.5207
1143	12.6668	11.5253
1144	12.6711	11.53
1145	12.6755	11.5346
1146	12.6798	11.5393
1147	12.6841	11.5439
1148	12.6885	11.5485
1149	12.6928	11.5532
1150	12.6971	11.5578
1151	12.7015	11.5625
1152	12.7058	11.5671
1153	12.7101	11.5717
1154	12.7144	11.5764
1155	12.7188	11.581
1156	12.7231	11.5857
1157	12.7274	11.5903
1158	12.7317	11.5949
1159	12.736	11.5996
1160	12.7404	11.6042
1161	12.7447	11.6088
1162	12.749	11.6135
1163	12.7533	11.6181
1164	12.7576	11.6227
1165	12.7619	11.6274
1166	12.7663	11.632
1167	12.7706	11.6366
1168	12.7749	11.6413
